,Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself,AcuteLoad,ChronicLoad
4825,2018-01-26,13,1,Game,10.0,9.0,90.0,619.0,0.7,9.0,9.0,0.0,312.7,470.6
4826,2018-01-26,13,1,Game,7.0,7.0,49.0,619.0,0.7,9.0,9.0,0.0,312.7,470.6
4827,2018-01-26,16,1,Skills,60.0,3.0,180.0,1055.0,1.0,7.0,8.0,3.0,760.7,725.3
4828,2018-01-26,13,1,Skills,90.0,5.0,450.0,619.0,0.7,9.0,9.0,3.0,312.7,470.6
4829,2018-01-26,12,1,Game,90.0,4.0,360.0,360.0,1.0,8.0,8.0,3.0,152.1,153.8
4830,2018-01-26,11,1,Mobility/Recovery,25.0,1.0,25.0,572.0,0.7,9.0,10.0,3.0,382.4,549.2
4831,2018-01-26,11,1,Skills,20.0,2.0,40.0,572.0,0.7,9.0,10.0,3.0,382.4,549.2
4832,2018-01-26,11,1,Game,26.0,6.0,156.0,572.0,0.7,9.0,10.0,3.0,382.4,549.2
4833,2018-01-26,11,1,Game,27.0,7.0,189.0,572.0,0.7,9.0,10.0,3.0,382.4,549.2
4834,2018-01-26,11,1,Game,27.0,6.0,162.0,572.0,0.7,9.0,10.0,3.0,382.4,549.2
4835,2018-01-26,9,1,Mobility/Recovery,20.0,0.0,0.0,582.0,0.6,5.0,5.0,1.0,208.1,336.9
4836,2018-01-26,9,1,Game,7.0,6.0,42.0,582.0,0.6,5.0,5.0,1.0,208.1,336.9
4837,2018-01-26,13,1,Mobility/Recovery,20.0,0.0,0.0,619.0,0.7,9.0,9.0,3.0,312.7,470.6
4838,2018-01-27,8,1,Game,40.0,8.0,320.0,725.0,1.5,8.0,8.0,3.0,307.4,199.6
4839,2018-01-27,8,1,Game,45.0,9.0,405.0,725.0,1.5,8.0,8.0,3.0,307.4,199.6
4840,2018-01-27,7,1,Game,12.0,9.0,108.0,434.0,0.7,8.0,9.0,3.0,242.4,370.6
4841,2018-01-27,7,1,Game,14.0,9.0,126.0,434.0,0.7,8.0,8.0,3.0,242.4,370.6
4842,2018-01-27,7,1,Skills,40.0,5.0,200.0,434.0,0.7,8.0,10.0,3.0,242.4,370.6
4843,2018-01-27,3,1,Game,14.0,9.0,126.0,702.0,0.7,8.0,8.0,3.0,353.6,478.0
4844,2018-01-27,3,1,Mobility/Recovery,30.0,1.0,30.0,702.0,0.7,8.0,8.0,3.0,353.6,478.0
4845,2018-01-27,3,1,Skills,60.0,7.0,420.0,702.0,0.7,8.0,8.0,3.0,353.6,478.0
4846,2018-01-27,3,1,Game,14.0,9.0,126.0,702.0,0.7,8.0,8.0,3.0,353.6,478.0
4847,2018-01-27,2,1,Game,25.0,6.0,150.0,150.0,0.1,8.0,6.0,3.0,21.4,311.3
4848,2018-01-27,6,0,,,,,0.0,1.0,,,,527.1,530.0
4849,2018-01-27,9,1,Game,7.0,7.0,49.0,323.0,0.7,7.0,6.0,3.0,238.6,337.2
4850,2018-01-27,9,1,Game,7.0,7.0,49.0,323.0,0.7,7.0,6.0,3.0,238.6,337.2
4851,2018-01-27,10,1,Skills,60.0,4.0,240.0,465.0,0.6,10.0,9.0,3.0,203.6,319.8
4852,2018-01-27,9,1,Skills,45.0,5.0,225.0,323.0,0.7,7.0,6.0,0.0,238.6,337.2
4853,2018-01-27,16,0,,,,,0.0,1.1,,,3.0,760.7,694.2
4854,2018-01-27,15,0,,,,,0.0,0.3,,,,30.0,101.3
4855,2018-01-27,13,1,Mobility/Recovery,30.0,0.0,0.0,256.0,0.7,8.0,9.0,3.0,292.1,428.7
4856,2018-01-27,13,1,Game,7.0,8.0,56.0,256.0,0.7,8.0,9.0,3.0,292.1,428.7
4857,2018-01-27,14,1,Game,45.0,5.0,225.0,225.0,0.6,7.0,9.0,3.0,203.6,369.5
4858,2018-01-27,11,1,Mobility/Recovery,30.0,2.0,60.0,348.0,0.6,8.0,10.0,3.0,316.4,508.5
4859,2018-01-27,11,1,Game,24.0,6.0,144.0,348.0,0.6,8.0,10.0,3.0,316.4,508.5
4860,2018-01-27,11,1,Game,24.0,6.0,144.0,348.0,0.6,8.0,10.0,3.0,316.4,508.5
4861,2018-01-27,10,1,Game,15.0,7.0,105.0,465.0,0.6,10.0,9.0,3.0,203.6,319.8
4862,2018-01-27,10,1,Game,15.0,8.0,120.0,465.0,0.6,10.0,9.0,3.0,203.6,319.8
4863,2018-01-27,13,1,Skills,40.0,5.0,200.0,256.0,0.7,8.0,9.0,3.0,292.1,428.7
4864,2018-01-28,6,0,,,,,0.0,1.0,,,,527.1,524.0
4865,2018-01-28,1,0,,,,,0.0,1.5,,,,697.9,462.8
4866,2018-01-28,3,1,Game,14.0,9.0,126.0,336.0,0.8,8.0,8.0,3.0,401.6,478.2
4867,2018-01-28,3,1,Mobility/Recovery,30.0,1.0,30.0,336.0,0.8,8.0,8.0,3.0,401.6,478.2
4868,2018-01-28,3,1,Skills,30.0,6.0,180.0,336.0,0.8,8.0,8.0,3.0,401.6,478.2
4869,2018-01-28,8,1,Game,39.0,8.0,312.0,312.0,1.7,10.0,9.0,3.0,352.0,210.0
4870,2018-01-28,13,1,Mobility/Recovery,10.0,0.0,0.0,167.0,0.7,10.0,9.0,3.0,316.0,425.2
4871,2018-01-28,11,1,Mobility/Recovery,30.0,2.0,60.0,263.0,0.7,10.0,10.0,3.0,354.0,504.8
4872,2018-01-28,13,1,Skills,25.0,5.0,125.0,167.0,0.7,10.0,9.0,3.0,316.0,425.2
4873,2018-01-28,13,1,Game,6.0,7.0,42.0,167.0,0.7,10.0,9.0,3.0,316.0,425.2
4874,2018-01-28,15,0,,,,,0.0,0.3,,,,30.0,101.3
4875,2018-01-28,16,0,,,,,0.0,1.1,,,3.0,760.7,673.2
4876,2018-01-28,11,1,Game,29.0,7.0,203.0,263.0,0.7,10.0,10.0,3.0,354.0,504.8
4877,2018-01-29,7,0,,,,,0.0,0.7,,,,208.1,304.2
4878,2018-01-29,3,0,,,,,0.0,0.8,,,3.0,358.7,440.7
4879,2018-01-29,8,0,,,,,0.0,1.6,,,1.0,326.3,210.0
4880,2018-01-29,1,1,Conditioning,45.0,6.0,270.0,270.0,1.2,9.0,8.0,0.0,520.0,442.0
4881,2018-01-29,11,0,,,,,0.0,0.7,,,3.0,289.7,441.3
4882,2018-01-29,13,0,,,,,0.0,0.7,,,3.0,251.7,371.2
4883,2018-01-29,16,1,Conditioning,60.0,5.0,300.0,300.0,1.0,8.0,8.0,3.0,608.6,624.2
4884,2018-01-29,17,0,,,,,0.0,0.6,,,,107.3,193.3
4885,2018-01-29,10,0,,,,,0.0,0.6,,,,169.3,302.8
4886,2018-01-30,1,0,,,,,0.0,1.2,,,,520.0,442.0
4887,2018-01-30,3,0,,,,,0.0,0.8,,,3.0,333.0,440.7
4888,2018-01-30,7,0,,,,,0.0,0.5,,,3.0,156.7,304.2
4889,2018-01-30,8,0,,,,,0.0,1.1,,,,240.6,210.0
4890,2018-01-30,9,0,,,,,0.0,0.4,,,,129.3,291.8
4891,2018-01-30,11,0,,,,,0.0,0.5,,,3.0,225.4,441.3
4892,2018-01-30,13,0,,,,,0.0,0.5,,,3.0,198.9,371.2
4893,2018-01-30,16,1,Strength,60.0,4.0,240.0,240.0,0.8,7.0,3.0,3.0,535.7,632.2
4894,2018-01-30,17,0,,,,,0.0,0.5,,,,90.9,193.3
4895,2018-01-30,17,0,,,,,0.0,0.5,,,,90.9,193.3
4896,2018-01-30,10,0,,,,,0.0,0.4,,,,100.7,274.8
4897,2018-01-31,4,1,Conditioning,35.0,3.0,105.0,105.0,0.3,8.0,9.0,3.0,100.7,304.7
4898,2018-01-31,1,1,Speed,40.0,3.0,120.0,570.0,1.3,8.0,9.0,3.0,601.4,461.0
4899,2018-01-31,1,1,Skills,15.0,0.0,0.0,570.0,1.3,8.0,8.0,3.0,601.4,461.0
4900,2018-01-31,1,1,Strength,90.0,5.0,450.0,570.0,1.3,8.0,4.0,3.0,601.4,461.0
4901,2018-01-31,3,1,Strength,60.0,5.0,300.0,300.0,0.8,8.0,8.0,3.0,375.9,450.7
4902,2018-01-31,9,1,Strength,90.0,5.0,450.0,450.0,0.6,7.0,7.0,3.0,193.6,306.8
4903,2018-01-31,15,1,Strength,50.0,2.0,100.0,100.0,0.1,8.0,7.0,3.0,14.3,104.7
4904,2018-01-31,11,1,Strength,65.0,4.0,260.0,260.0,0.6,10.0,10.0,3.0,259.7,449.9
4905,2018-01-31,13,0,,,,,0.0,0.5,,,3.0,198.9,371.2
4906,2018-01-31,14,1,Conditioning,30.0,3.0,90.0,90.0,0.4,8.0,8.0,3.0,122.1,318.0
4907,2018-01-31,16,0,,,,,0.0,0.7,,,3.0,435.0,632.2
4908,2018-01-31,17,1,Strength,40.0,5.0,200.0,340.0,0.7,7.0,8.0,3.0,139.4,204.6
4909,2018-01-31,17,1,Conditioning,20.0,7.0,140.0,340.0,0.7,8.0,9.0,0.0,139.4,204.6
4910,2018-01-31,9,1,Mobility/Recovery,20.0,0.0,0.0,450.0,0.6,4.0,9.0,3.0,193.6,306.8
4911,2018-02-01,1,1,Conditioning,45.0,8.0,360.0,720.0,0.9,8.0,8.0,3.0,405.7,466.3
4912,2018-02-01,1,1,Strength,90.0,4.0,360.0,720.0,0.9,9.0,7.0,3.0,405.7,466.3
4913,2018-02-01,2,1,Conditioning,15.0,4.0,60.0,240.0,0.2,8.0,10.0,3.0,55.7,226.7
4914,2018-02-01,2,1,Strength,45.0,4.0,180.0,240.0,0.2,10.0,6.0,1.0,55.7,226.7
4915,2018-02-01,3,1,Conditioning,30.0,4.0,120.0,120.0,0.8,8.0,8.0,3.0,341.6,415.7
4916,2018-02-01,5,1,Conditioning,60.0,8.0,480.0,930.0,0.7,7.0,7.0,3.0,132.9,199.3
4917,2018-02-01,5,1,Strength,90.0,5.0,450.0,930.0,0.7,9.0,8.0,3.0,132.9,199.3
4918,2018-02-01,7,1,Conditioning,30.0,3.0,90.0,270.0,0.6,9.0,9.0,3.0,161.0,292.1
4919,2018-02-01,8,1,Conditioning,30.0,5.0,150.0,150.0,1.2,7.0,8.0,0.0,240.6,203.0
4920,2018-02-01,8,1,Mobility/Recovery,45.0,0.0,0.0,150.0,1.2,8.0,9.0,3.0,240.6,203.0
4921,2018-02-01,9,1,Conditioning,20.0,5.0,100.0,100.0,0.8,10.0,8.0,3.0,207.9,267.5
4922,2018-02-01,10,1,Strength,60.0,3.0,180.0,180.0,0.4,10.0,10.0,3.0,92.1,243.3
4923,2018-02-01,11,1,Conditioning,60.0,3.0,180.0,180.0,0.6,10.0,10.0,3.0,231.9,416.6
4924,2018-02-01,13,0,,,,,0.0,0.5,,,3.0,148.9,327.7
4925,2018-02-01,16,1,Conditioning,60.0,7.0,420.0,420.0,0.5,9.0,10.0,3.0,287.9,601.5
4926,2018-02-01,17,0,,,,,0.0,0.5,,,,105.1,204.6
4927,2018-02-01,7,1,Strength,60.0,3.0,180.0,270.0,0.6,9.0,8.0,0.0,161.0,292.1
4928,2018-02-02,1,1,Speed,43.0,3.0,129.0,529.0,0.6,7.0,9.0,3.0,298.4,466.0
4929,2018-02-02,1,1,Skills,15.0,0.0,0.0,529.0,0.6,8.0,7.0,3.0,298.4,466.0
4930,2018-02-02,2,1,Strength,50.0,5.0,250.0,250.0,0.4,10.0,9.0,3.0,91.4,233.5
4931,2018-02-02,3,1,Strength,60.0,5.0,300.0,300.0,0.6,8.0,8.0,3.0,251.1,424.7
4932,2018-02-02,4,1,Strength,60.0,4.0,240.0,240.0,0.2,8.0,8.0,3.0,49.3,312.7
4933,2018-02-02,1,1,Strength,100.0,4.0,400.0,529.0,0.6,8.0,10.0,3.0,298.4,466.0
4934,2018-02-02,9,0,,,,,0.0,0.5,,,,124.7,248.5
4935,2018-02-02,11,1,Strength,60.0,4.0,240.0,240.0,0.4,10.0,10.0,3.0,184.4,418.6
4936,2018-02-02,13,0,,,,,0.0,0.2,,,3.0,60.4,327.7
4937,2018-02-02,16,1,Strength,90.0,4.0,360.0,360.0,0.3,9.0,10.0,3.0,188.6,604.9
4938,2018-02-02,17,1,Strength,40.0,5.0,200.0,300.0,0.4,9.0,9.0,3.0,91.4,214.6
4939,2018-02-02,17,1,Conditioning,20.0,5.0,100.0,300.0,0.4,8.0,8.0,3.0,91.4,214.6
4940,2018-02-02,8,1,Strength,90.0,3.0,270.0,270.0,1.0,7.0,8.0,3.0,208.1,209.0
4941,2018-02-03,1,0,,,,,0.0,0.6,,,,298.4,466.0
4942,2018-02-03,3,0,,,,,0.0,0.4,,,3.0,150.9,376.7
4943,2018-02-03,7,1,Strength,60.0,3.0,180.0,180.0,0.3,8.0,7.0,3.0,64.3,257.1
4944,2018-02-03,8,0,,,,,0.0,0.5,,,,104.6,197.0
4945,2018-02-03,9,1,Strength,85.0,4.0,340.0,340.0,0.5,9.0,7.0,3.0,127.1,259.8
4946,2018-02-03,10,1,Strength,65.0,3.0,195.0,210.0,0.3,10.0,10.0,3.0,55.7,207.3
4947,2018-02-03,11,0,,,,,0.0,0.4,,,3.0,134.7,374.1
4948,2018-02-03,13,0,,,,,0.0,0.1,,,3.0,23.9,296.2
4949,2018-02-03,14,1,Strength,60.0,4.0,240.0,240.0,0.2,8.0,8.0,3.0,47.1,242.0
4950,2018-02-03,16,0,,,,,0.0,0.3,,,3.0,188.6,549.9
4951,2018-02-03,10,1,Conditioning,15.0,1.0,15.0,210.0,0.3,10.0,10.0,1.0,55.7,207.3
4952,2018-02-04,4,1,Strength,60.0,4.0,240.0,240.0,0.3,8.0,8.0,3.0,83.6,255.2
4953,2018-02-04,1,0,,,,,0.0,0.7,,,,298.4,438.0
4954,2018-02-04,2,0,,,,,0.0,0.5,,,,70.0,154.5
4955,2018-02-04,3,1,Strength,60.0,5.0,300.0,300.0,0.4,8.0,8.0,3.0,145.7,342.2
4956,2018-02-04,7,0,,,,,0.0,0.3,,,3.0,64.3,213.2
4957,2018-02-04,16,0,,,,,0.0,0.4,,,3.0,188.6,496.5
4958,2018-02-04,9,0,,,,,0.0,0.5,,,,127.1,247.8
4959,2018-02-04,10,0,,,,,0.0,0.3,,,,55.7,173.8
4960,2018-02-04,11,0,,,,,0.0,0.3,,,3.0,97.1,330.6
4961,2018-02-04,13,0,,,,,0.0,0.0,,,3.0,0.0,251.2
4962,2018-02-04,8,0,,,,,0.0,0.3,,,1.0,60.0,171.5
4963,2018-02-05,8,1,Strength,75.0,4.0,300.0,695.0,0.8,9.0,9.0,3.0,159.3,194.6
4964,2018-02-05,8,1,Skills,60.0,3.0,180.0,695.0,0.8,7.0,10.0,3.0,159.3,194.6
4965,2018-02-05,7,1,Combat,30.0,3.0,90.0,675.0,0.7,7.0,8.0,3.0,160.7,235.7
4966,2018-02-05,7,1,Strength,60.0,4.0,240.0,675.0,0.7,8.0,9.0,0.0,160.7,235.7
4967,2018-02-05,7,1,Skills,75.0,3.0,225.0,675.0,0.7,8.0,9.0,3.0,160.7,235.7
4968,2018-02-05,7,1,Speed,40.0,3.0,120.0,675.0,0.7,8.0,8.0,3.0,160.7,235.7
4969,2018-02-05,6,1,Combat,30.0,4.0,120.0,815.0,0.3,8.0,8.0,3.0,116.4,357.7
4970,2018-02-05,6,1,Strength,70.0,5.0,350.0,815.0,0.3,8.0,8.0,3.0,116.4,357.7
4971,2018-02-05,6,1,Skills,70.0,3.0,210.0,815.0,0.3,8.0,8.0,3.0,116.4,357.7
4972,2018-02-05,5,1,Skills,40.0,4.0,160.0,940.0,1.4,7.0,8.0,3.0,267.1,192.8
4973,2018-02-05,5,1,Strength,120.0,5.0,600.0,940.0,1.4,7.0,8.0,3.0,267.1,192.8
4974,2018-02-05,5,1,Speed,45.0,4.0,180.0,940.0,1.4,7.0,8.0,3.0,267.1,192.8
4975,2018-02-05,4,1,Strength,100.0,5.0,500.0,800.0,0.7,8.0,8.0,3.0,197.9,281.8
4976,2018-02-05,4,1,Skills,60.0,2.0,120.0,800.0,0.7,8.0,8.0,3.0,197.9,281.8
4977,2018-02-05,4,1,Speed,45.0,4.0,180.0,800.0,0.7,8.0,8.0,3.0,197.9,281.8
4978,2018-02-05,1,1,Strength,150.0,5.0,750.0,1230.0,0.9,8.0,10.0,3.0,435.6,479.0
4979,2018-02-05,1,1,Skills,90.0,3.0,270.0,1230.0,0.9,8.0,0.0,3.0,435.6,479.0
4980,2018-02-05,1,1,Speed,70.0,3.0,210.0,1230.0,0.9,5.0,10.0,3.0,435.6,479.0
4981,2018-02-05,8,1,Combat,40.0,2.0,80.0,695.0,0.8,6.0,8.0,3.0,159.3,194.6
4982,2018-02-05,6,1,Speed,45.0,3.0,135.0,815.0,0.3,8.0,8.0,0.0,116.4,357.7
4983,2018-02-05,9,1,Speed,45.0,3.0,135.0,455.0,0.8,9.0,4.0,3.0,192.1,228.5
4984,2018-02-05,8,1,Speed,45.0,3.0,135.0,695.0,0.8,8.0,8.0,3.0,159.3,194.6
4985,2018-02-05,9,1,Mobility/Recovery,15.0,0.0,0.0,455.0,0.8,8.0,10.0,0.0,192.1,228.5
4986,2018-02-05,9,1,Strength,80.0,4.0,320.0,455.0,0.8,8.0,9.0,3.0,192.1,228.5
4987,2018-02-05,16,1,Strength,90.0,4.0,360.0,870.0,0.5,10.0,9.0,3.0,270.0,525.5
4988,2018-02-05,16,1,Skills,50.0,3.0,150.0,870.0,0.5,10.0,9.0,3.0,270.0,525.5
4989,2018-02-05,15,1,Combat,60.0,3.0,180.0,810.0,1.9,6.0,7.0,3.0,130.0,69.7
4990,2018-02-05,15,1,Strength,90.0,3.0,270.0,810.0,1.9,6.0,7.0,3.0,130.0,69.7
4991,2018-02-05,15,1,Skills,90.0,2.0,180.0,810.0,1.9,6.0,7.0,3.0,130.0,69.7
4992,2018-02-05,15,1,Speed,60.0,3.0,180.0,810.0,1.9,6.0,7.0,3.0,130.0,69.7
4993,2018-02-05,14,1,Strength,90.0,5.0,450.0,900.0,0.7,7.0,8.0,3.0,175.7,237.5
4994,2018-02-05,14,1,Skills,90.0,3.0,270.0,900.0,0.7,7.0,8.0,3.0,175.7,237.5
4995,2018-02-05,14,1,Speed,45.0,4.0,180.0,900.0,0.7,7.0,8.0,3.0,175.7,237.5
4996,2018-02-05,16,1,Speed,40.0,3.0,120.0,870.0,0.5,10.0,9.0,3.0,270.0,525.5
4997,2018-02-05,13,1,Strength,60.0,3.0,180.0,180.0,0.1,8.0,5.0,3.0,25.7,257.2
4998,2018-02-05,13,1,Skills,15.0,0.0,0.0,180.0,0.1,8.0,8.0,3.0,25.7,257.2
4999,2018-02-05,10,1,Speed,30.0,2.0,60.0,600.0,0.7,9.0,9.0,3.0,141.4,193.8
5000,2018-02-05,10,1,Skills,60.0,3.0,180.0,600.0,0.7,9.0,9.0,3.0,141.4,193.8
5001,2018-02-05,16,1,Combat,60.0,4.0,240.0,870.0,0.5,10.0,9.0,3.0,270.0,525.5
5002,2018-02-05,10,1,Strength,90.0,4.0,360.0,600.0,0.7,9.0,9.0,1.0,141.4,193.8
5003,2018-02-05,12,1,Speed,45.0,3.0,135.0,450.0,0.6,6.0,6.0,0.0,64.3,113.5
5004,2018-02-05,12,1,Skills,45.0,2.0,90.0,450.0,0.6,6.0,6.0,3.0,64.3,113.5
5005,2018-02-05,12,1,Strength,60.0,3.0,180.0,450.0,0.6,6.0,6.0,3.0,64.3,113.5
5006,2018-02-05,12,1,Combat,15.0,3.0,45.0,450.0,0.6,6.0,6.0,3.0,64.3,113.5
5007,2018-02-05,11,0,,,,,0.0,0.3,,,3.0,97.1,330.6
5008,2018-02-06,7,1,Conditioning,60.0,7.0,420.0,900.0,1.1,8.0,9.0,3.0,289.3,265.7
5009,2018-02-06,5,1,Conditioning,21.0,7.0,147.0,747.0,1.7,4.0,10.0,3.0,373.9,217.7
5010,2018-02-06,7,1,Conditioning,60.0,8.0,480.0,900.0,1.1,9.0,7.0,3.0,289.3,265.7
5011,2018-02-06,6,1,Skills,60.0,8.0,480.0,900.0,0.6,9.0,9.0,3.0,245.0,387.7
5012,2018-02-06,6,1,Skills,60.0,7.0,420.0,900.0,0.6,9.0,9.0,3.0,245.0,387.7
5013,2018-02-06,5,1,Strength,120.0,5.0,600.0,747.0,1.7,5.0,8.0,0.0,373.9,217.7
5014,2018-02-06,4,1,Conditioning,90.0,9.0,810.0,810.0,1.0,8.0,7.0,3.0,313.6,308.8
5015,2018-02-06,1,1,Strength,120.0,6.0,720.0,1000.0,1.1,7.0,8.0,3.0,578.4,512.3
5016,2018-02-06,3,1,Conditioning,45.0,8.0,360.0,675.0,0.7,8.0,8.0,3.0,242.1,364.7
5017,2018-02-06,2,1,Combat,30.0,5.0,150.0,1850.0,1.5,7.0,8.0,3.0,334.3,216.2
5018,2018-02-06,2,1,Strength,90.0,6.0,540.0,1850.0,1.5,8.0,8.0,3.0,334.3,216.2
5019,2018-02-06,2,1,Skills,60.0,3.0,180.0,1850.0,1.5,9.0,7.0,3.0,334.3,216.2
5020,2018-02-06,1,1,Conditioning,35.0,8.0,280.0,1000.0,1.1,7.0,8.0,3.0,578.4,512.3
5021,2018-02-06,1,1,Skills,30.0,0.0,0.0,1000.0,1.1,8.0,8.0,3.0,578.4,512.3
5022,2018-02-06,8,1,Skills,60.0,8.0,480.0,760.0,1.2,8.0,7.0,3.0,267.9,220.0
5023,2018-02-06,3,1,Conditioning,45.0,7.0,315.0,675.0,0.7,8.0,8.0,3.0,242.1,364.7
5024,2018-02-06,8,1,Skills,30.0,9.0,270.0,760.0,1.2,8.0,9.0,0.0,267.9,220.0
5025,2018-02-06,2,1,Speed,245.0,4.0,980.0,1850.0,1.5,7.0,9.0,0.0,334.3,216.2
5026,2018-02-06,9,1,Conditioning,45.0,9.0,405.0,540.0,1.1,8.0,8.0,3.0,269.3,246.5
5027,2018-02-06,8,1,Conditioning,10.0,1.0,10.0,760.0,1.2,10.0,10.0,0.0,267.9,220.0
5028,2018-02-06,17,1,Conditioning,30.0,7.0,210.0,2275.0,1.9,8.0,10.0,3.0,416.4,222.7
5029,2018-02-06,17,1,Strength,120.0,7.0,840.0,2275.0,1.9,8.0,9.0,3.0,416.4,222.7
5030,2018-02-06,17,1,Strength,150.0,7.0,1050.0,2275.0,1.9,10.0,10.0,3.0,416.4,222.7
5031,2018-02-06,16,1,Mobility/Recovery,60.0,1.0,60.0,690.0,0.6,10.0,10.0,3.0,334.3,548.5
5032,2018-02-06,16,1,Skills,40.0,9.0,360.0,690.0,0.6,10.0,10.0,3.0,334.3,548.5
5033,2018-02-06,16,1,Skills,30.0,9.0,270.0,690.0,0.6,10.0,10.0,3.0,334.3,548.5
5034,2018-02-06,14,1,Conditioning,60.0,7.0,420.0,900.0,1.1,8.0,8.0,3.0,304.3,267.5
5035,2018-02-06,17,1,Conditioning,25.0,7.0,175.0,2275.0,1.9,8.0,8.0,3.0,416.4,222.7
5036,2018-02-06,13,1,Skills,20.0,0.0,0.0,375.0,0.3,9.0,8.0,3.0,79.3,269.7
5037,2018-02-06,13,1,Strength,60.0,5.0,300.0,375.0,0.3,9.0,7.0,3.0,79.3,269.7
5038,2018-02-06,13,1,Conditioning,15.0,5.0,75.0,375.0,0.3,9.0,8.0,3.0,79.3,269.7
5039,2018-02-06,11,1,Conditioning,75.0,7.0,525.0,1050.0,0.7,9.0,9.0,3.0,247.1,365.6
5040,2018-02-06,11,1,Conditioning,75.0,7.0,525.0,1050.0,0.7,9.0,9.0,3.0,247.1,365.6
5041,2018-02-06,10,1,Conditioning,60.0,8.0,480.0,900.0,1.2,9.0,8.0,3.0,270.0,223.8
5042,2018-02-06,10,1,Conditioning,60.0,7.0,420.0,900.0,1.2,9.0,8.0,3.0,270.0,223.8
5043,2018-02-06,9,1,Strength,45.0,3.0,135.0,540.0,1.1,8.0,8.0,3.0,269.3,246.5
5044,2018-02-06,14,1,Conditioning,60.0,8.0,480.0,900.0,1.1,8.0,8.0,1.0,304.3,267.5
5045,2018-02-07,6,1,Mobility/Recovery,30.0,1.0,30.0,210.0,0.7,7.0,10.0,0.0,275.0,366.7
5046,2018-02-07,5,1,Mobility/Recovery,60.0,0.0,0.0,270.0,1.8,9.0,9.0,0.0,412.4,226.7
5047,2018-02-07,4,1,Strength,45.0,4.0,180.0,210.0,1.1,8.0,8.0,3.0,328.6,290.3
5048,2018-02-07,4,1,Mobility/Recovery,30.0,1.0,30.0,210.0,1.1,8.0,8.0,3.0,328.6,290.3
5049,2018-02-07,2,1,Conditioning,45.0,8.0,360.0,1000.0,2.2,8.0,7.0,3.0,477.1,221.8
5050,2018-02-07,3,1,Mobility/Recovery,60.0,1.0,60.0,360.0,0.7,8.0,8.0,3.0,250.7,342.2
5051,2018-02-07,2,1,Conditioning,45.0,8.0,360.0,1000.0,2.2,8.0,9.0,3.0,477.1,221.8
5052,2018-02-07,2,1,Mobility/Recovery,60.0,2.0,120.0,1000.0,2.2,7.0,8.0,3.0,477.1,221.8
5053,2018-02-07,2,1,Strength,40.0,4.0,160.0,1000.0,2.2,8.0,7.0,3.0,477.1,221.8
5054,2018-02-07,6,1,Strength,45.0,4.0,180.0,210.0,0.7,7.0,8.0,3.0,275.0,366.7
5055,2018-02-07,3,1,Strength,60.0,5.0,300.0,360.0,0.7,8.0,8.0,3.0,250.7,342.2
5056,2018-02-07,7,1,Mobility/Recovery,30.0,1.0,30.0,210.0,1.3,8.0,9.0,3.0,319.3,239.7
5057,2018-02-07,5,1,Conditioning,45.0,6.0,270.0,270.0,1.8,8.0,9.0,3.0,412.4,226.7
5058,2018-02-07,8,1,Mobility/Recovery,40.0,1.0,40.0,220.0,1.3,0.0,9.0,3.0,299.3,227.3
5059,2018-02-07,17,1,Mobility/Recovery,60.0,0.0,0.0,0.0,1.8,7.0,10.0,3.0,367.9,209.0
5060,2018-02-07,16,1,Strength,65.0,4.0,260.0,320.0,0.7,8.0,9.0,3.0,380.0,517.7
5061,2018-02-07,16,1,Mobility/Recovery,60.0,1.0,60.0,320.0,0.7,8.0,8.0,3.0,380.0,517.7
5062,2018-02-07,7,1,Strength,45.0,4.0,180.0,210.0,1.3,8.0,7.0,3.0,319.3,239.7
5063,2018-02-07,13,1,Strength,60.0,5.0,300.0,615.0,0.6,10.0,8.0,3.0,167.1,261.2
5064,2018-02-07,13,1,Mobility/Recovery,10.0,0.0,0.0,615.0,0.6,7.0,9.0,3.0,167.1,261.2
5065,2018-02-07,11,1,Strength,75.0,4.0,300.0,370.0,0.8,10.0,10.0,3.0,262.9,344.9
5066,2018-02-07,11,1,Mobility/Recovery,35.0,2.0,70.0,370.0,0.8,10.0,10.0,3.0,262.9,344.9
5067,2018-02-07,10,1,Strength,60.0,3.0,180.0,240.0,1.4,8.0,8.0,3.0,304.3,212.0
5068,2018-02-07,10,1,Mobility/Recovery,30.0,2.0,60.0,240.0,1.4,8.0,8.0,0.0,304.3,212.0
5069,2018-02-07,8,1,Strength,60.0,3.0,180.0,220.0,1.3,8.0,9.0,1.0,299.3,227.3
5070,2018-02-07,13,1,Conditioning,45.0,7.0,315.0,615.0,0.6,10.0,10.0,3.0,167.1,261.2
5071,2018-02-08,7,1,Speed,45.0,5.0,225.0,915.0,1.5,8.0,9.0,3.0,411.4,270.2
5072,2018-02-08,7,1,Skills,75.0,4.0,300.0,915.0,1.5,5.0,9.0,3.0,411.4,270.2
5073,2018-02-08,7,1,Strength,45.0,6.0,270.0,915.0,1.5,7.0,8.0,3.0,411.4,270.2
5074,2018-02-08,7,1,Combat,30.0,4.0,120.0,915.0,1.5,8.0,0.0,0.0,411.4,270.2
5075,2018-02-08,9,1,Strength,60.0,4.0,240.0,460.0,1.2,10.0,8.0,3.0,256.4,213.3
